name,category,address,hours,rating,avg_bill,middle_coffee_cup
KFC,Фастфуд,"Санкт - Петербург , просп.Стачек , 90а",ресторан : пн - вс 8.00 – 0.00 ; экспресс - окно : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Большевиков , 10 , корп.1 , гипермаркет « Окей »",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Всеволожский р - н , Кудрово , Ленинградская , 5",пн - вс 9.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Косыгина , 30 , корп.1",пн - вс 8.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Ветеранов , 169 , корп.4",пн - вс 10.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Богатырский просп., 54 / 32",круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Художников , 13 , корп.1",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , просп.Энгельса , 138",пн - вс 8.00 – 23.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Всеволожский р - н , дер.Кальтино , Колтушское ш., 1а",ресторан : пн - вс 7.00 – 23.00 ; KFC - авто : круглосуточно,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Кингисепп , Октябрьская , 9",пн - вс 9.00 – 22.00,,До 700 рублей средний чек,
KFC,Фастфуд,"Санкт - Петербург , Кушелевская дорога , 1 , корп.1",круглосуточно,,До 700 рублей средний чек,
K Gallery Book Café,Кофейня,"Санкт - Петербург , наб.реки Фонтанки , 24","пн - пт 8.30 – 21.00 , сб - вс 10.00 – 21.00",,,
Kiki,Бар,"Санкт - Петербург , Гороховая , 47","пн - чт , вс 14.00 – 0.00 , пт - сб 14.00 – 2.00",,700 – 1700 рублей средний чек,
Kiku Izakaya,Ресторан,"Санкт - Петербург , Малый просп.П.С., 60",пн - вс 13.00 – 23.00,,1700 – 3000 рублей средний чек,
Killfish,Бар,"Санкт - Петербург , Садовая , 45",пн - вс 12.00 – 3.00,,До 700 рублей средний чек,
Killfish,Бар,"Санкт - Петербург , Большой просп.П.С., 79",пн - вс 12.00 – 3.00,,До 700 рублей средний чек,
Killfish 2.0,Бар,"Санкт - Петербург , Восстания , 30",пн - вс 15.00 – 2.00,,До 700 рублей средний чек,
Killfish 2.0,Бар,"Санкт - Петербург , Загородный просп., 32",пн - вс 15.00 – 2.00,,До 700 рублей средний чек,
Kimchi to Go,Ресторан,"Санкт - Петербург , Загородный просп., 21 – 23",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Kimchi to Go,Ресторан,"Санкт - Петербург , Литейный просп., 47",пн - вс 11.00 – 23.00,,До 700 рублей средний чек,
Kimchi to Go,Ресторан,"Санкт - Петербург , Ефимова , 3 , ТК « Сенная »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Kimchi to Go,Ресторан,"Санкт - Петербург , Полюстровский просп., 84а , ТРК « Европолис »",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Kiosk,Бар,"Санкт - Петербург , Маяковского , 23","пн - чт 15.00 – 3.00 , пт 15.00 – 3.00 , сб 13.00 – 3.00 , вс 13.00 – 1.00",,,
Kiosk 59,Кофейня,"Санкт - Петербург , наб.реки Фонтанки , 59","пн - пт 8.00 – 22.00 , сб - вс 9.00 – 23.00",,,
Kiosk 59,Кофейня,"Санкт - Петербург , Лермонтовский просп., 49","пн - пт 8.00 – 19.00 , сб 9.00 – 18.00",,,
Kitchen Garden,Ресторан,"Санкт - Петербург , Социалистическая , 21 , фуд - холл в апарт - отеле Ye ' s Marata",пн - вс 9.00 – 23.00,,,
Kitchen Room,Кафе,"Санкт - Петербург , Марата , 86 , ТРК « Планета Нептун »",пн - вс 10.00 – 21.00,,700 – 1700 рублей средний чек,
Klever Café,Кафе,"Санкт - Петербург , Б.Зеленина , 21","пн - чт , вс 12.00 – 2.00 , пт - сб 12.00 – 5.00",,700 – 1700 рублей средний чек,
Kofcheg,Кофейня,"Санкт - Петербург , Садовая , 32",пн - вс 8.00 – 20.00,,,
Kofcheg,Кофейня,"Санкт - Петербург , наб.канала Грибоедова , 131",пн - пт 10.00 – 19.00,,,
Komilfo,Кафе,"Санкт - Петербург , Народная , 2 , корп.1",пн - вс 11.00 – 3.00,,700 – 1700 рублей средний чек,
Komix,Кофейня,"Санкт - Петербург , Щербаков пер., 12","пн - пт 8.00 – 22.00 , сб - вс 10.00 – 21.00",,,
Kontora,Ресторан,"Санкт - Петербург , Орловская , 1","пн - пт 9.00 – 23.00 , сб - вс 10.00 – 23.00",,Больше 3000 рублей средний чек,
Koraduba,Ресторан,"Санкт - Петербург , пер.Гривцова , 20","пн - чт , вс 12.00 – 23.00 , пт - сб 12.00 – 1.00",,700 – 1700 рублей средний чек,
Koreyka,Ресторан,"Санкт - Петербург , наб.реки Фонтанки , 92","пн - пт 12.00 – 0.00 , сб - вс 12.00 – 2.00",,700 – 1700 рублей средний чек,
Korovabar,Ресторан,"Санкт - Петербург , Московский просп., 97 , вход с Ташкентской улицы","пн - чт 11.00 – 1.00 , пт 11.00 – 2.00 , сб 13.00 – 2.00 , вс 13.00 – 0.00",,700 – 1700 рублей средний чек,
Kos.Place,Кофейня,"Санкт - Петербург , Бородинская , 2 / 86","пн - пт 8.30 – 21.00 , сб - вс 10.00 – 21.00",,До 700 рублей средний чек,
Kraft,Фастфуд,"Санкт - Петербург , Ломоносовский р - н , пос.Новогорелово , ​ Современников , 11 / 6",пн - вс 10.00 – 22.00,,До 700 рублей средний чек,
Krang Pizza,Ресторан,"Санкт - Петербург , Гороховая , 28","пн - чт , вс 12.00 – 0.00 , ит - сб 12.00 – 1.00",,700 – 1700 рублей средний чек,
Krestovsky,Ресторан,"Санкт - Петербург , Северная дорога , 12","пн - чт 12.00 – 0.00 , пт - вс 12.00 – 2.00",,1700 – 3000 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , Малый просп.П.С., 48","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , Итальянская , 17","пн - чт , вс 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , 6 - я линия В.О., 25","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,Пивной ресторан / Новое,"Санкт - Петербург , Невский просп., 22 – 24","пн - чт , вс 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , просп.Энгельса , 124 , корп.1 , ТРК « Вояж »","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , Невский просп., 47","пн - чт , вс 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , Невский просп., 64","пн - чт , вс 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , Коломяжский просп., 15 , корп.2","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
Kriek,"бар, паб","Санкт - Петербург , Московский просп., 192 – 194","пн - ср , вс 11.30 – 23.30 , чт 11.30 – 1.00 , пт - сб 11.30 – 2.00",,700 – 1700 рублей средний чек,
